집계 일시,NODE_ID,ACSR_ID,LANE_NO,TRF_QNTY,AVG_SPD,OCPN_RATE,LOS,VC,KLOS,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0001,ACSR000002,3,3,162.47,0,0,17.56,0,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0001,ACSR000003,4,25,139.68,0,0,16.79,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0002,ACSR000001,7,39,80.61,182.68,33.81,32.12,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0002,ACSR000002,3,47,73.78,0,0,57.09,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0002,ACSR000003,1,21,75.95,0,0,15.46,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0002,ACSR000004,4,65,69.39,0.67,0.03,94.2,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0003,ACSR000001,4,43,44.5,0,0,38.86,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0003,ACSR000002,0,8,45.22,0,0,25.26,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0003,ACSR000003,2,47,47.82,0,0,104.83,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0003,ACSR000004,11,25,48.73,0,0,16.44,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0004,ACSR000001,2,29,65.41,8.95,18.73,33.4,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0004,ACSR000002,3,6,79.81,0,19.36,40,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0004,ACSR000003,1,17,125.79,1.89,4.04,16.82,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0004,ACSR000004,1,12,37.29,0,15.49,55.81,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0005,ACSR000001,1,34,61.25,42.47,10.19,58.37,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0005,ACSR000002,0,7,37.94,0,12.96,50,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0005,ACSR000003,1,33,56.33,12.76,10.93,50.77,999.9,,,,,,,,,,,,,,,
오전 9:00:00,SH009N0005,ACSR000004,2,23,61.12,15.37,11.27,95.5,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0001,ACSR000001,1,51,126.43,0,0,38.78,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0001,ACSR000003,1,44,141.98,0,0,29.55,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0002,ACSR000001,2,54,91.48,62.47,17.69,44.47,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0002,ACSR000002,10,40,88.18,0,0,48.58,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0002,ACSR000003,2,47,80.68,0,0,34.6,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0002,ACSR000004,3,45,74.14,0,0,65.22,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0003,ACSR000001,9,62,54.71,0,0,56.02,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0003,ACSR000002,5,18,30.97,0,0,56.84,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0003,ACSR000003,4,31,48.31,0,0,69.15,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0003,ACSR000004,4,12,41.04,0,0,7.89,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0004,ACSR000001,1,42,81.82,31.29,17.2,48.37,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0004,ACSR000002,1,8,91.31,0,8.32,53.33,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0004,ACSR000003,2,38,112.33,12.45,2.97,37.59,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0004,ACSR000004,0,9,40.91,0,15.05,41.86,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0005,ACSR000001,2,22,61.52,21.9,9.34,37.77,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0005,ACSR000002,2,4,40.59,0,17.71,28.57,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0005,ACSR000003,0,36,63.44,25.3,9.43,55.38,999.9,,,,,,,,,,,,,,,
오전 9:05:00,SH009N0005,ACSR000004,5,7,62.71,0,3.53,29.07,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0001,ACSR000001,5,57,106.77,0,0,43.35,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0001,ACSR000002,0,4,97.36,0,0,23.41,0,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0001,ACSR000003,0,25,151.83,0,0,16.79,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0002,ACSR000001,6,47,91.85,116.31,21.42,38.71,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0002,ACSR000002,7,42,67.98,0,0,51.01,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0002,ACSR000003,1,26,104.81,0,0,19.14,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0002,ACSR000004,5,26,72.62,0,0,37.68,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0003,ACSR000001,5,33,51.84,0,0,29.82,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0003,ACSR000002,0,6,33.37,0,0,18.95,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0003,ACSR000003,7,15,65.2,0,0,33.46,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0003,ACSR000004,2,31,46.01,0,0,20.38,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0004,ACSR000001,0,38,116.18,10.37,5.36,43.76,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0004,ACSR000002,0,8,44.3,0,29.98,53.33,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0004,ACSR000003,1,19,127.61,2.27,4.25,18.8,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0004,ACSR000004,2,9,41.97,0,12.87,41.86,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0005,ACSR000001,3,40,62.3,19.76,11.6,68.67,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0005,ACSR000002,2,9,36.01,0,23.97,64.29,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0005,ACSR000003,1,33,65.26,50.46,10.49,50.77,999.9,,,,,,,,,,,,,,,
오전 9:10:00,SH009N0005,ACSR000004,2,8,67.06,0,7.29,33.22,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0001,ACSR000001,1,27,101.62,0,0,20.53,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0001,ACSR000002,0,9,58.68,0,0,52.68,0,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0001,ACSR000003,2,22,129.21,0,0,14.77,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0002,ACSR000001,5,25,69.68,24.85,29.5,20.59,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0002,ACSR000002,5,41,74.08,0,0,49.8,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0002,ACSR000003,3,21,83.91,0,0,15.46,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0002,ACSR000004,3,51,75.74,0,0,73.91,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0003,ACSR000001,4,43,51.62,0,0,38.86,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0003,ACSR000002,3,5,36.03,0,0,15.79,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0003,ACSR000003,1,38,76.68,0,0,84.76,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0003,ACSR000004,2,24,48.08,0,0,15.78,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0004,ACSR000001,3,18,70.34,0,17.78,20.73,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0004,ACSR000002,0,7,38.27,0,32.07,46.67,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0004,ACSR000003,1,22,111.66,3.17,7.89,21.76,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0004,ACSR000004,0,5,28.8,0,31.5,23.26,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0005,ACSR000001,3,29,51.4,16.43,9.2,49.79,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0005,ACSR000002,2,8,38.64,0,0,57.14,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0005,ACSR000003,0,28,59.02,26.42,8.73,43.08,999.9,,,,,,,,,,,,,,,
오전 9:15:00,SH009N0005,ACSR000004,3,9,65.33,0,6.04,37.37,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0001,ACSR000001,2,43,115.4,0,0,32.7,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0001,ACSR000002,1,5,99.82,0,0,29.27,0,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0001,ACSR000003,2,38,147.66,0,0,25.52,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0002,ACSR000001,4,43,89.74,23.39,21.57,35.42,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0002,ACSR000002,11,26,77.38,0,0,31.58,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0002,ACSR000003,4,44,82.81,0,0,32.39,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0002,ACSR000004,3,51,61.63,0,0,73.91,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0003,ACSR000001,11,36,57.64,0,0,32.53,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0003,ACSR000002,3,14,34.61,0,0,44.21,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0003,ACSR000003,9,22,50.09,0,0,49.07,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0003,ACSR000004,2,27,58.94,0,0,17.75,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0004,ACSR000001,2,32,74.4,25.75,22.86,36.85,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0004,ACSR000002,2,6,42.78,0,21.85,40,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0004,ACSR000003,0,21,114.53,7.24,3.05,20.77,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0004,ACSR000004,0,4,51.81,0,10.51,18.6,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0005,ACSR000001,5,40,62.15,31.17,20.97,68.67,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0005,ACSR000002,0,8,39.86,0,8.48,57.14,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0005,ACSR000003,2,36,48.8,13.77,4.36,55.38,999.9,,,,,,,,,,,,,,,
오전 9:20:00,SH009N0005,ACSR000004,2,14,62.23,7.76,13.26,58.13,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0001,ACSR000001,3,55,98.78,0,0,41.83,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0001,ACSR000002,3,0,0,0,0,0,0,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0001,ACSR000003,2,44,125.65,0,0,29.55,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0002,ACSR000001,3,42,92.81,53.45,18.5,34.59,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0002,ACSR000002,11,31,69.3,0,0,37.65,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0002,ACSR000003,2,39,85.24,0,0,28.71,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0002,ACSR000004,2,28,70.5,0,0,40.58,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0003,ACSR000001,7,20,53.88,0,0,18.07,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0003,ACSR000002,3,14,42.08,0,0,44.21,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0003,ACSR000003,2,20,44.49,0,0,44.61,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0003,ACSR000004,1,29,44.79,0,0,19.07,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0004,ACSR000001,1,34,109.3,11.55,4.98,39.16,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0004,ACSR000002,2,6,54.65,0,11.27,40,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0004,ACSR000003,2,31,83.93,13,11.58,30.67,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0004,ACSR000004,2,6,46.06,0,10.58,27.91,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0005,ACSR000001,5,15,69.34,4.68,4.23,25.75,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0005,ACSR000002,2,10,37.52,1.47,2.41,71.43,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0005,ACSR000003,3,37,54.4,32,7.6,56.92,999.9,,,,,,,,,,,,,,,
오전 9:25:00,SH009N0005,ACSR000004,8,12,60.47,0,7.42,49.83,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0001,ACSR000001,3,29,110.82,0,0,22.05,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0001,ACSR000002,1,7,69.7,0,0,40.98,0,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0001,ACSR000003,4,24,129.72,0,0,16.12,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0002,ACSR000001,3,25,90.52,7.39,12.92,20.59,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0002,ACSR000002,3,40,69.12,0,0,48.58,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0002,ACSR000003,2,22,81.34,0,0,16.2,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0002,ACSR000004,0,54,77.53,0,0,78.26,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0003,ACSR000001,5,47,60.83,0,0,42.47,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0003,ACSR000002,5,10,40.75,0,0,31.58,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0003,ACSR000003,0,31,65.3,0,0,69.15,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0003,ACSR000004,7,11,53.46,0,0,7.23,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0004,ACSR000001,3,28,73.32,5.38,16.2,32.25,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0004,ACSR000002,0,3,45.89,0,50.98,20,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0004,ACSR000003,0,40,82.06,28.89,10.42,39.57,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0004,ACSR000004,1,12,42.72,0,23.79,55.81,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0005,ACSR000001,3,47,56.24,36.73,9.52,80.69,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0005,ACSR000002,4,9,38.91,0,12.47,64.29,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0005,ACSR000003,1,28,66.23,17.83,8.06,43.08,999.9,,,,,,,,,,,,,,,
오전 9:30:00,SH009N0005,ACSR000004,3,14,64.38,5.07,11.08,58.13,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0001,ACSR000001,2,42,121.43,0,0,31.94,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0001,ACSR000002,0,9,128.88,0,0,52.68,0,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0001,ACSR000003,3,26,131.96,0,0,17.46,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0002,ACSR000001,2,41,109.81,16.67,14.59,33.77,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0002,ACSR000002,4,48,62.39,0,0,58.3,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0002,ACSR000003,3,33,88.29,0,0,24.29,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0002,ACSR000004,9,37,75.37,0,0,53.62,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0003,ACSR000001,10,38,60.64,0,0,34.34,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0003,ACSR000002,1,3,49.94,0,0,9.47,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0003,ACSR000003,3,34,56.96,0,0,75.84,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0003,ACSR000004,5,34,40.07,0,0,22.36,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0004,ACSR000001,1,37,73.43,9.92,23.47,42.61,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0004,ACSR000002,0,2,68.93,0,9.94,13.33,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0004,ACSR000003,0,26,107.1,4.5,3.52,25.72,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0004,ACSR000004,1,11,42.55,5.35,12.19,51.16,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0005,ACSR000001,5,39,63.65,34.79,16.06,66.95,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0005,ACSR000002,5,8,32.42,0,23.89,57.14,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0005,ACSR000003,1,35,54.73,20,12.52,53.85,999.9,,,,,,,,,,,,,,,
오전 9:35:00,SH009N0005,ACSR000004,2,11,77.44,0,6.13,45.67,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0001,ACSR000001,1,40,112.74,0,0,30.42,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0001,ACSR000002,0,10,118.65,0,0,58.54,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0001,ACSR000003,2,53,135.48,0,0,35.59,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0002,ACSR000001,0,33,73.34,10.13,10.81,27.18,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0002,ACSR000002,12,34,56.1,0,0,41.3,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0002,ACSR000003,1,43,74.34,0,0,31.66,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0002,ACSR000004,8,28,83.21,0,0,40.58,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0003,ACSR000001,5,44,58.04,0,0,39.76,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0003,ACSR000002,2,4,20.36,0,0,12.63,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0003,ACSR000003,6,13,99.89,0,0,29,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0003,ACSR000004,2,31,44.27,0,0,20.38,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0004,ACSR000001,1,24,88.84,25.37,15.8,27.64,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0004,ACSR000002,3,5,47.66,0,18.57,33.33,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0004,ACSR000003,3,31,98.46,7.66,11.08,30.67,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0004,ACSR000004,4,5,33.97,0,13.8,23.26,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0005,ACSR000001,2,37,55.83,73.97,19.4,63.52,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0005,ACSR000002,6,7,33.32,0,9.07,50,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0005,ACSR000003,1,29,61.38,15.96,7.01,44.62,999.9,,,,,,,,,,,,,,,
오전 9:40:00,SH009N0005,ACSR000004,0,9,77.72,1.75,8.11,37.37,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0001,ACSR000001,6,31,117.59,0,0,23.57,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0001,ACSR000002,2,5,63.55,0,0,29.27,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0001,ACSR000003,5,36,127.91,0,0,24.17,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0002,ACSR000001,1,32,85.57,41.7,15.48,26.36,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0002,ACSR000002,3,46,59.57,0,0,55.87,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0002,ACSR000003,3,48,61.75,0,0,35.34,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0002,ACSR000004,1,39,67.21,0,0,56.52,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0003,ACSR000001,3,51,57.37,0,0,46.08,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0003,ACSR000002,1,7,48.73,0,0,22.11,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0003,ACSR000003,0,35,74.42,0,0,78.07,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0003,ACSR000004,2,14,42.64,0,0,9.21,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0004,ACSR000001,2,33,75.8,10.1,11.5,38,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0004,ACSR000002,2,4,41.87,0,9.14,26.67,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0004,ACSR000003,2,29,109.08,10.36,4.77,28.69,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0004,ACSR000004,0,13,37.17,0,14.45,60.47,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0005,ACSR000001,5,37,52.05,30.64,19.71,63.52,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0005,ACSR000002,1,8,37.59,0,8.13,57.14,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0005,ACSR000003,0,24,60.34,7.49,11.42,36.92,999.9,,,,,,,,,,,,,,,
오전 9:45:00,SH009N0005,ACSR000004,2,11,76.65,0,12.36,45.67,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0001,ACSR000001,2,37,115.97,0,0,28.14,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0001,ACSR000003,4,28,143,0,0,18.8,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0002,ACSR000001,4,40,85.02,42.89,18.4,32.94,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0002,ACSR000002,7,44,62.37,0,0,53.44,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0002,ACSR000003,2,31,75.87,0,0,22.82,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0002,ACSR000004,8,24,65.84,0,0,34.78,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0003,ACSR000001,6,36,63.38,0,0,32.53,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0003,ACSR000002,3,6,38.21,0,0,18.95,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0003,ACSR000003,6,22,81.15,0,0,49.07,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0003,ACSR000004,6,27,49.27,0,0,17.75,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0004,ACSR000001,1,28,76.77,13.3,15.32,32.25,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0004,ACSR000002,10,2,62.59,0,9.51,13.33,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0004,ACSR000003,3,29,95.78,14.34,10,28.69,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0004,ACSR000004,3,7,35.03,0,18.79,32.56,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0005,ACSR000001,0,30,66.21,12.57,8.1,51.5,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0005,ACSR000002,2,6,43.13,0,16.95,42.86,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0005,ACSR000003,1,40,58.16,32.53,6.49,61.54,999.9,,,,,,,,,,,,,,,
오전 9:50:00,SH009N0005,ACSR000004,3,7,64.63,0,19.87,29.07,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0001,ACSR000001,3,45,110.3,0,0,34.22,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0001,ACSR000002,0,3,90.26,0,0,17.56,0,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0001,ACSR000003,0,46,135.78,0.43,0.03,30.89,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0002,ACSR000001,2,38,87.36,38.53,17.57,31.3,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0002,ACSR000002,13,26,67.43,0,0,31.58,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0002,ACSR000003,6,37,88.33,0,0,27.24,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0002,ACSR000004,11,30,62.98,0,0,43.48,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0003,ACSR000001,5,30,57.06,0,0,27.11,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0003,ACSR000002,1,8,43.9,0,0,25.26,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0003,ACSR000003,6,13,78.12,0,0,29,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0003,ACSR000004,4,23,48.31,0,0,15.12,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0004,ACSR000001,1,26,108.35,2.6,12.26,29.94,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0004,ACSR000002,2,1,25.5,0,47.14,6.67,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0004,ACSR000003,16,27,101.3,9.71,8.17,26.71,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0004,ACSR000004,3,7,49.24,0,7.45,32.56,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0005,ACSR000001,1,29,64.08,25.4,15.19,49.79,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0005,ACSR000002,1,7,43.67,0,1.91,50,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0005,ACSR000003,1,32,51.07,24.39,6.95,49.23,999.9,,,,,,,,,,,,,,,
오전 9:55:00,SH009N0005,ACSR000004,3,13,83.54,4.98,4.1,53.98,999.9,,,,,,,,,,,,,,,
오전 10:00:00,SH009N0001,ACSR000001,4,27,92.83,0,0,20.53,999.9,,,,,,,,,,,,,,,
오전 10:00:00,SH009N0001,ACSR000002,0,4,71.19,0,0,23.41,0,,,,,,,,,,,,,,,
오전 10:00:00,SH009N0001,ACSR000003,3,22,125.06,0,0,14.77,999.9,,,,,,,,,,,,,,,
오전 10:00:00,SH009N0002,ACSR000001,4,19,73.19,19.33,13.5,15.65,999.9,,,,,,,,,,,,,,,
오전 10:00:00,SH009N0002,ACSR000002,3,47,65.3,0,0,57.09,999.9,,,,,,,,,,,,,,,
오전 10:00:00,SH009N0002,ACSR000003,3,26,63.4,0,0,19.14,999.9,,,,,,,,,,,,,,,
오전 10:00:00,SH009N0002,ACSR000004,2,39,57.07,0,0,56.52,999.9,,,,,,,,,,,,,,,
오전 10:00:00,SH009N0003,ACSR000001,1,41,55.9,0,0,37.05,999.9,,,,,,,,,,,,,,,
오전 10:00:00,SH009N0003,ACSR000002,2,4,30.56,0,0,12.63,999.9,,,,,,,,,,,,,,,
