TOT_DT,LINK_ID,LANE_NO,Thresholds,recon_error,anomaly,link_anomaly
2025-09-20 14:39:00,SH001N0004_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0004_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0004_ACSR000003,1,0.00013932824,8.988339e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000003,2,0.00010947187,4.5746383e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000003,3,0.000109148095,9.074772e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000003,4,0.00010841594,6.5650725e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000003,5,0.00014142785,5.9588925e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000003,6,0.00012536539,8.725821e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000003,7,0.00015007552,7.407681e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000003,8,0.00017433078,6.7354136e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000003,9,0.0001880677,2.1841219e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000004,1,0.00021101384,0.00014295975,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000004,2,0.0045119966,3.6936384e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000004,3,0.0001625799,7.450065e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000004,4,0.00010132803,9.250726e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000004,5,203.13013,6.932513e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0004_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000001,1,0.00015580568,0.0014754032,1,1
2025-09-20 14:39:00,SH001N0005_ACSR000001,2,0.00016631083,3.1525607e-05,0,1
2025-09-20 14:39:00,SH001N0005_ACSR000001,3,9.5300034e-05,6.870493e-05,0,1
2025-09-20 14:39:00,SH001N0005_ACSR000001,4,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0005_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0005_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0005_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0005_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0005_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1
2025-09-20 14:39:00,SH001N0005_ACSR000003,1,0.00043661334,0.00024013639,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000003,2,0.0002121957,3.743938e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000003,3,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000003,4,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000004,1,1.5452102e-05,1.5452102e-05,0,0
2025-09-20 14:39:00,SH001N0005_ACSR000004,2,0.000106127445,3.529991e-05,0,0
