TOT_DT,LINK_ID,LANE_NO,Thresholds,recon_error,anomaly,link_anomaly,true_anomaly,is_correct
2025-09-20 14:39:00,SH001N0019_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000004,1,0.00026306216,2.2779228e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000004,1,0.00026306216,2.2779228e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000004,2,7.526566e-05,5.51606e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000004,2,7.526566e-05,2.467135e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000004,3,3.5451507e-05,3.6553367e-05,1,1,0,0
2025-09-20 14:39:00,SH001N0019_ACSR000004,3,3.5451507e-05,1.4761435e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000004,4,0.00010027796,7.977415e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000004,4,0.00010027796,2.5960584e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0019_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0019_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000001,1,2.296005e-05,4.264114e-05,1,1,0,0
2025-09-20 14:39:00,SH001N0020_ACSR000001,1,2.296005e-05,3.953917e-05,1,1,0,0
2025-09-20 14:38:00,SH001N0020_ACSR000001,2,0.00031188477,7.363562e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000001,2,0.00031188477,2.4909448e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000001,3,0.00032520684,0.00018560079,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000001,3,0.00032520684,9.280131e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000001,4,0.00011246078,9.212687e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000001,4,0.00011246078,1.6857106e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000002,1,0.00015447232,5.644894e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000002,1,0.00015447232,3.5534027e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000002,2,0.0002696015,7.1199516e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000002,2,0.0002696015,5.742331e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000002,3,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000002,3,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000002,4,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000002,4,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000003,1,0.00024086772,0.0001185183,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000003,1,0.00024086772,0.00013113745,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000003,2,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000003,2,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000003,3,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000003,3,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000003,4,4.8392605e-05,7.0267604e-05,1,1,0,0
2025-09-20 14:39:00,SH001N0020_ACSR000003,4,4.8392605e-05,4.8187914e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000004,1,8.401542e-05,8.5000924e-05,1,1,0,0
2025-09-20 14:39:00,SH001N0020_ACSR000004,1,8.401542e-05,0.00018018558,1,1,0,0
2025-09-20 14:38:00,SH001N0020_ACSR000004,2,0.00012105816,5.0860635e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000004,2,0.00012105816,0.00011636817,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000004,3,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000004,3,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000004,4,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000004,4,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0020_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0020_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000001,1,9.1080365e-05,3.7680198e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000001,1,9.1080365e-05,5.081274e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000001,2,0.0006557604,0.00016782842,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000001,2,0.0006557604,6.590164e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000001,3,0.00024965074,0.0023035097,1,1,0,0
2025-09-20 14:39:00,SH001N0021_ACSR000001,3,0.00024965074,0.00031517606,1,1,0,0
2025-09-20 14:38:00,SH001N0021_ACSR000001,4,9.004555e-05,6.226111e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000001,4,9.004555e-05,6.297601e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000002,1,0.00034566195,0.00020897955,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000002,1,0.00034566195,0.00015807318,0,0,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000002,2,0.0010579467,0.00027615792,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000002,2,0.0010579467,2.6691638e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000002,3,0.00030289305,0.00010587535,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000002,3,0.00030289305,6.901679e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000002,4,0.00012605627,3.3670327e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000002,4,0.00012605627,3.9161292e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000002,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000003,1,6.197995e-05,3.992223e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000003,1,6.197995e-05,4.5268716e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000003,2,0.1718853,0.00015082164,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000003,2,0.1718853,0.000178455,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000003,3,0.016122663,5.5059132e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000003,3,0.016122663,3.5928642e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000003,4,0.00013095285,0.00012311332,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000003,4,0.00013095285,0.00014246487,1,1,0,0
2025-09-20 14:38:00,SH001N0021_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000004,1,36.944016,0.0001421094,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000004,1,36.944016,0.00017303384,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000004,2,0.00010052207,4.4153694e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000004,2,0.00010052207,0.0021633327,1,1,0,0
2025-09-20 14:38:00,SH001N0021_ACSR000004,3,6.325764e-05,0.00023945999,1,1,0,0
2025-09-20 14:39:00,SH001N0021_ACSR000004,3,6.325764e-05,3.8088463e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000004,4,0.00041596606,3.154219e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000004,4,0.00041596606,0.00010216012,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0021_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0021_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000001,1,0.00011686663,0.0001373273,1,1,0,0
2025-09-20 14:39:00,SH001N0022_ACSR000001,1,0.00011686663,3.2726344e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000001,2,0.78571224,0.00026002337,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000001,2,0.78571224,0.00017070638,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000001,3,0.00025920098,0.0006547903,1,1,0,0
2025-09-20 14:39:00,SH001N0022_ACSR000001,3,0.00025920098,0.0003015741,1,1,0,0
2025-09-20 14:38:00,SH001N0022_ACSR000001,4,0.00030208708,5.427463e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000001,4,0.00030208708,9.058721e-06,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000001,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000002,1,8.630147e-05,2.1847854e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000002,1,8.630147e-05,2.9685818e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000002,2,0.0004170522,3.196702e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000002,2,0.0004170522,0.00012552518,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000002,3,0.0001601801,0.0015863932,1,1,0,0
2025-09-20 14:39:00,SH001N0022_ACSR000002,3,0.0001601801,0.00012676997,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000002,4,0.00018599074,3.30623e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000002,4,0.00018599074,0.0001514977,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000002,5,0.00032139762,0.00013775844,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000002,5,0.00032139762,0.0003078117,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000002,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000002,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000002,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000002,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000003,1,7.006178e-05,2.987066e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000003,1,7.006178e-05,7.641965e-05,1,1,0,0
2025-09-20 14:38:00,SH001N0022_ACSR000003,2,0.00019826477,4.898386e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000003,2,0.00019826477,8.489132e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000003,3,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000003,3,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000003,4,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000003,4,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000003,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000003,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000003,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000003,8,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000003,9,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000004,1,0.0007908863,0.00016568368,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000004,1,0.0007908863,0.00021416672,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000004,2,0.00020630266,7.6267104e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000004,2,0.00020630266,8.192963e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000004,3,0.00012144319,5.195702e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000004,3,0.00012144319,6.922377e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000004,4,0.0001990678,2.9175095e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000004,4,0.0001990678,5.5969038e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000004,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000004,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000004,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000004,8,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0022_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:39:00,SH001N0022_ACSR000004,9,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0023_ACSR000001,1,0.00054578227,9.975517e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0023_ACSR000001,1,0.00054578227,8.576268e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0023_ACSR000001,2,0.0024207623,5.9395174e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0023_ACSR000001,2,0.0024207623,1.5544865e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0023_ACSR000001,3,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0023_ACSR000001,3,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0023_ACSR000001,4,0.00012292305,0.00027655406,1,1,0,0
2025-09-20 14:39:00,SH001N0023_ACSR000001,4,0.00012292305,0.00010982882,0,0,0,1
2025-09-20 14:38:00,SH001N0023_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0023_ACSR000001,5,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0023_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0023_ACSR000001,6,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0023_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,1,0,1
2025-09-20 14:39:00,SH001N0023_ACSR000001,7,1.37081215e-05,1.37081215e-05,0,0,0,1
2025-09-20 14:38:00,SH001N0023_ACSR000001,8,1.37081215e-05,1.37081215e-05,0,1,0,1
