TOT_DT,LINK_ID,LANE_NO,TRF_QNTY,AVG_SPD,OCPN_RATE
2024-11-30 13:35:00,2240007900,5,21.0,93.2,1.8
2024-11-30 13:35:00,2240009900,1,76.0,91.2,7.362
2024-11-30 13:35:00,2240009900,2,76.0,82.8,8.55
2024-11-30 13:35:00,2240009900,3,59.0,79.8,8.038
2024-11-30 13:35:00,2240009900,4,25.0,79.4,2.296
2024-11-30 13:35:00,2240010000,1,127.0,93.75,4.61
2024-11-30 13:35:00,2240010000,2,136.0,87.8,6.383
2024-11-30 13:35:00,2240010000,3,111.0,88.05,7.231
2024-11-30 13:35:00,2240007900,2,63.0,84.5,5.948
2024-11-30 13:35:00,2240010000,5,21.0,93.2,1.8
2024-11-30 13:35:00,2240010000,4,57.0,96.45,2.193
2024-11-30 13:35:00,2240013000,4,15.0,103.5,1.01
2024-11-30 13:35:00,2240013000,3,59.0,88.4,7.682
2024-11-30 13:35:00,2240013000,2,73.0,91.1,6.818
2024-11-30 13:35:00,2240013000,1,70.0,96.0,5.65
2024-11-30 13:35:00,2240014101,1,90.0,76.0,8.774
2024-11-30 13:35:00,2240012900,4,25.0,79.4,2.296
2024-11-30 13:35:00,2240012900,3,59.0,79.8,8.038
2024-11-30 13:35:00,2240012900,2,76.0,82.8,8.55
2024-11-30 13:35:00,2240012900,1,76.0,91.2,7.362
2024-11-30 13:40:00,2240157300,3,38.0,92.35,1.115
2024-11-30 13:40:00,2240014201,3,81.0,75.1,11.7
2024-11-30 13:40:00,2240014201,4,90.0,111.1,11.044
2024-11-30 13:40:00,2240157100,1,51.0,97.7,0.98
2024-11-30 13:40:00,2240157100,2,46.0,90.1,1.036
2024-11-30 13:40:00,2240157100,3,11.0,93.0,0.77
2024-11-30 13:40:00,2240157300,1,102.0,93.85,1.001
2024-11-30 13:40:00,2240157300,2,94.0,87.9,1.171
2024-11-30 13:40:00,2240014201,2,83.0,86.8,7.618
2024-11-30 13:40:00,2240157400,1,51.0,90.0,1.022
2024-11-30 13:40:00,2240160800,1,170.0,101.3,4.674
2024-11-30 13:40:00,2240157400,3,27.0,91.7,1.46
2024-11-30 13:40:00,2240157900,1,188.0,91.13,2.2673
2024-11-30 13:40:00,2240157900,2,135.0,92.6,1.8007
2024-11-30 13:40:00,2240157900,3,82.0,93.8,2.2207
2024-11-30 13:40:00,2240160800,2,205.0,88.67,6.8047
2024-11-30 13:40:00,2240160800,3,83.0,91.53,3.15
2024-11-30 13:40:00,2240160900,1,162.0,101.8,4.7073
2024-11-30 13:40:00,2240160900,2,171.0,90.83,5.6013
2024-11-30 13:40:00,2240160900,3,162.0,86.67,5.7793
2024-11-30 13:40:00,2240014201,1,76.0,78.3,8.996
2024-11-30 13:40:00,2240157400,2,48.0,85.7,1.306
2024-11-30 13:40:00,2240014101,4,84.0,60.7,12.608
2024-11-30 13:40:00,2240009900,3,60.0,81.3,6.974
2024-11-30 13:40:00,2240014101,2,84.0,54.5,12.51
2024-11-30 13:40:00,2240014101,3,84.0,58.5,12.61
2024-11-30 13:40:00,2240007900,3,41.0,81.0,5.682
2024-11-30 13:40:00,2240007900,4,31.0,85.9,2.81
2024-11-30 13:40:00,2240007900,5,19.0,97.9,1.53
2024-11-30 13:40:00,2240009900,1,74.0,92.8,6.572
2024-11-30 13:40:00,2240009900,2,74.0,86.0,7.84
2024-11-30 13:40:00,2240007900,2,62.0,82.7,6.182
2024-11-30 13:40:00,2240009900,4,38.0,73.5,5.146
2024-11-30 13:40:00,2240010000,1,129.0,93.65,4.846
2024-11-30 13:40:00,2240007900,1,50.0,91.6,3.2
2024-11-30 13:40:00,2240010000,3,89.0,82.4,5.648
2024-11-30 13:40:00,2240010000,2,135.0,85.15,6.531
2024-11-30 13:40:00,2240010000,5,19.0,97.9,1.53
2024-11-30 13:40:00,2240012900,1,74.0,92.8,6.572
2024-11-30 13:40:00,2240012900,2,74.0,86.0,7.84
2024-11-30 13:40:00,2240012900,3,60.0,81.3,6.974
2024-11-30 13:40:00,2240012900,4,38.0,73.5,5.146
2024-11-30 13:40:00,2240013000,1,79.0,95.7,6.492
2024-11-30 13:40:00,2240013000,2,73.0,87.6,6.88
2024-11-30 13:40:00,2240013000,3,48.0,83.8,5.614
2024-11-30 13:40:00,2240013000,4,19.0,93.9,1.088
2024-11-30 13:40:00,2240014101,1,76.0,56.1,9.998
2024-11-30 13:40:00,2240010000,4,50.0,89.9,1.949
2024-11-30 13:45:00,2240157300,2,90.0,90.95,1.179
2024-11-30 13:45:00,2240157300,1,95.0,96.55,0.957
2024-11-30 13:45:00,2240157100,3,13.0,90.8,0.786
2024-11-30 13:45:00,2240014201,2,77.0,104.6,7.85
2024-11-30 13:45:00,2240157100,1,49.0,99.7,0.912
2024-11-30 13:45:00,2240014201,4,95.0,102.8,11.342
2024-11-30 13:45:00,2240014201,3,72.0,76.6,10.472
2024-11-30 13:45:00,2240157100,2,40.0,93.4,1.044
2024-11-30 13:45:00,2240157300,3,31.0,87.1,1.173
2024-11-30 13:45:00,2240160900,2,187.0,88.97,5.996
2024-11-30 13:45:00,2240157400,2,50.0,88.5,1.314
2024-11-30 13:45:00,2240157400,3,18.0,83.4,1.56
2024-11-30 13:45:00,2240157900,1,266.0,87.1,3.2633
2024-11-30 13:45:00,2240157900,2,141.0,91.47,1.7773
2024-11-30 13:45:00,2240157900,3,128.0,91.8,3.6973
2024-11-30 13:45:00,2240160800,1,206.0,98.83,5.936
2024-11-30 13:45:00,2240160800,2,198.0,87.7,6.496
2024-11-30 13:45:00,2240160800,3,77.0,89.3,3.444
2024-11-30 13:45:00,2240160900,1,146.0,98.67,4.538
2024-11-30 13:45:00,2240160900,3,184.0,85.67,6.6073
2024-11-30 13:45:00,2240014201,1,61.0,84.0,6.87
2024-11-30 13:45:00,2240157400,1,46.0,93.4,1.002
2024-11-30 13:45:00,2240014101,4,104.0,50.7,18.462
2024-11-30 13:45:00,2240013000,2,74.0,90.9,6.626
2024-11-30 13:45:00,2240014101,2,90.0,49.2,15.516
2024-11-30 13:45:00,2240014101,3,84.0,49.6,15.194
2024-11-30 13:45:00,2240007900,1,35.0,89.6,2.724
2024-11-30 13:45:00,2240007900,2,56.0,83.1,4.99
2024-11-30 13:45:00,2240007900,3,33.0,85.3,3.77
2024-11-30 13:45:00,2240007900,4,22.0,91.5,1.708
2024-11-30 13:45:00,2240007900,5,19.0,94.3,1.3
2024-11-30 13:45:00,2240009900,1,84.0,89.2,7.34
2024-11-30 13:45:00,2240009900,2,68.0,84.2,8.284
2024-11-30 13:45:00,2240009900,3,59.0,81.4,7.694
2024-11-30 13:45:00,2240009900,4,15.0,78.1,1.526
2024-11-30 13:45:00,2240010000,1,97.0,93.15,3.897
2024-11-30 13:45:00,2240010000,5,19.0,94.3,1.3
2024-11-30 13:45:00,2240010000,3,62.0,87.05,3.88
2024-11-30 13:45:00,2240010000,4,34.0,96.1,1.237
2024-11-30 13:45:00,2240012900,1,84.0,89.2,7.34
2024-11-30 13:45:00,2240012900,2,68.0,84.2,8.284
2024-11-30 13:45:00,2240012900,3,59.0,81.4,7.694
2024-11-30 13:45:00,2240012900,4,15.0,78.1,1.526
2024-11-30 13:45:00,2240013000,1,62.0,96.7,5.07
2024-11-30 13:45:00,2240013000,3,29.0,88.8,3.99
2024-11-30 13:45:00,2240013000,4,12.0,100.7,0.766
2024-11-30 13:45:00,2240014101,1,67.0,55.3,9.362
2024-11-30 13:45:00,2240010000,2,130.0,87.0,5.808
2024-11-30 13:50:00,2240157300,2,96.0,85.65,1.25
2024-11-30 13:50:00,2240157300,1,104.0,94.4,0.915
2024-11-30 13:50:00,2240157100,3,5.0,90.9,0.82
2024-11-30 13:50:00,2240157100,2,44.0,86.5,1.06
2024-11-30 13:50:00,2240014201,2,76.0,85.3,8.086
2024-11-30 13:50:00,2240014201,4,92.0,96.1,12.892
2024-11-30 13:50:00,2240014201,3,75.0,69.1,12.246
2024-11-30 13:50:00,2240014201,1,64.0,80.8,7.694
2024-11-30 13:50:00,2240157100,1,49.0,95.1,0.948
2024-11-30 13:50:00,2240157300,3,30.0,90.35,1.045
2024-11-30 13:50:00,2240157900,2,140.0,93.97,1.5327
2024-11-30 13:50:00,2240157400,3,25.0,89.8,1.27
2024-11-30 13:50:00,2240157900,1,221.0,90.13,2.7807
2024-11-30 13:50:00,2240014101,4,103.0,48.5,20.796
2024-11-30 13:50:00,2240157900,3,101.0,93.27,3.214
2024-11-30 13:50:00,2240160800,1,205.0,99.77,5.646
2024-11-30 13:50:00,2240160800,2,247.0,90.23,7.8567
2024-11-30 13:50:00,2240160900,1,179.0,98.73,5.5653
2024-11-30 13:50:00,2240160900,2,179.0,90.9,5.8633
2024-11-30 13:50:00,2240160900,3,173.0,84.73,6.3287
2024-11-30 13:50:00,2240157400,1,55.0,93.7,0.882
2024-11-30 13:50:00,2240014101,3,83.0,48.0,15.758
2024-11-30 13:50:00,2240160800,3,88.0,90.47,3.7587
2024-11-30 13:50:00,2240014101,1,78.0,32.5,20.984
2024-11-30 13:50:00,2240014101,2,80.0,41.6,23.99
2024-11-30 13:50:00,2240007900,1,39.0,90.2,2.498
2024-11-30 13:50:00,2240007900,2,64.0,84.1,5.304
2024-11-30 13:50:00,2240007900,3,31.0,84.6,3.932
2024-11-30 13:50:00,2240007900,4,32.0,86.4,2.52
2024-11-30 13:50:00,2240007900,5,18.0,93.0,1.518
2024-11-30 13:50:00,2240009900,1,82.0,92.6,7.418
2024-11-30 13:50:00,2240009900,2,60.0,87.0,7.07
2024-11-30 13:50:00,2240009900,3,56.0,87.7,5.88
2024-11-30 13:50:00,2240009900,4,27.0,89.4,3.102
2024-11-30 13:50:00,2240010000,1,102.0,93.8,3.895
2024-11-30 13:50:00,2240157400,2,52.0,84.8,1.44
2024-11-30 13:50:00,2240010000,3,72.0,88.05,4.512
2024-11-30 13:50:00,2240010000,4,42.0,92.7,1.677
2024-11-30 13:50:00,2240010000,5,18.0,93.0,1.518
2024-11-30 13:50:00,2240012900,1,82.0,92.6,7.418
2024-11-30 13:50:00,2240012900,2,60.0,87.0,7.07
2024-11-30 13:50:00,2240012900,3,56.0,87.7,5.88
2024-11-30 13:50:00,2240012900,4,27.0,89.4,3.102
2024-11-30 13:50:00,2240013000,1,63.0,97.4,5.292
2024-11-30 13:50:00,2240013000,2,60.0,89.2,5.736
2024-11-30 13:50:00,2240013000,3,41.0,91.5,5.092
2024-11-30 13:50:00,2240013000,4,10.0,99.0,0.834
2024-11-30 13:50:00,2240010000,2,124.0,86.65,5.52
2024-11-30 13:55:00,2240157300,2,105.0,88.15,1.293
2024-11-30 13:55:00,2240157300,1,119.0,93.9,1.017
2024-11-30 13:55:00,2240157100,3,11.0,89.2,0.64
2024-11-30 13:55:00,2240014201,2,70.0,86.8,8.25
2024-11-30 13:55:00,2240157100,1,62.0,94.9,1.012
2024-11-30 13:55:00,2240014201,4,109.0,98.8,14.736
2024-11-30 13:55:00,2240014201,3,71.0,70.6,11.268
2024-11-30 13:55:00,2240157100,2,51.0,89.4,1.11
2024-11-30 13:55:00,2240157300,3,34.0,86.75,1.072
2024-11-30 13:55:00,2240157900,2,145.0,90.83,2.0847
2024-11-30 13:55:00,2240157400,2,54.0,86.9,1.476
2024-11-30 13:55:00,2240157400,3,23.0,84.3,1.504
2024-11-30 13:55:00,2240157900,1,240.0,92.03,2.9593
2024-11-30 13:55:00,2240014201,1,63.0,80.5,7.372
2024-11-30 13:55:00,2240157900,3,105.0,92.13,3.3573
2024-11-30 13:55:00,2240160800,1,236.0,98.73,6.848
2024-11-30 13:55:00,2240160800,2,224.0,84.73,7.2807
2024-11-30 13:55:00,2240160800,3,92.0,85.2,3.3873
2024-11-30 13:55:00,2240160900,1,141.0,95.07,4.1147
2024-11-30 13:55:00,2240160900,2,148.0,90.47,4.7067
2024-11-30 13:55:00,2240160900,3,167.0,79.77,6.604
2024-11-30 13:55:00,2240157400,1,57.0,92.9,1.022
2024-11-30 13:55:00,2240014101,4,92.0,58.9,13.766
2024-11-30 13:55:00,2240013000,2,68.0,91.4,6.816
2024-11-30 13:55:00,2240014101,2,67.0,57.4,9.808
2024-11-30 13:55:00,2240007900,1,44.0,91.5,3.01
2024-11-30 13:55:00,2240007900,2,54.0,83.2,4.79
2024-11-30 13:55:00,2240007900,3,36.0,86.9,4.81
2024-11-30 13:55:00,2240007900,4,20.0,88.0,1.886
2024-11-30 13:55:00,2240007900,5,19.0,100.5,1.354
2024-11-30 13:55:00,2240009900,1,60.0,93.6,5.226
2024-11-30 13:55:00,2240009900,2,61.0,87.6,6.782
2024-11-30 13:55:00,2240009900,3,53.0,84.1,5.726
2024-11-30 13:55:00,2240009900,4,20.0,87.4,1.878
2024-11-30 13:55:00,2240010000,1,109.0,93.55,4.118
2024-11-30 13:55:00,2240010000,2,122.0,87.3,5.803
2024-11-30 13:55:00,2240010000,3,81.0,88.8,4.96
2024-11-30 13:55:00,2240010000,4,29.0,91.25,1.31
2024-11-30 13:55:00,2240012900,1,60.0,93.6,5.226
2024-11-30 13:55:00,2240012900,2,61.0,87.6,6.782
2024-11-30 13:55:00,2240012900,3,53.0,84.1,5.726
2024-11-30 13:55:00,2240012900,4,20.0,87.4,1.878
2024-11-30 13:55:00,2240013000,1,65.0,95.6,5.226
2024-11-30 13:55:00,2240013000,3,45.0,90.7,5.11
2024-11-30 13:55:00,2240013000,4,9.0,94.5,0.734
2024-11-30 13:55:00,2240014101,1,66.0,51.8,11.278
2024-11-30 13:55:00,2240014101,3,81.0,56.3,12.91
2024-11-30 13:55:00,2240010000,5,19.0,100.5,1.354
2024-11-30 14:00:00,2240007900,1,49.0,90.3,3.704
2024-11-30 14:00:00,2240007900,2,71.0,84.4,6.272
2024-11-30 14:00:00,2240014201,2,78.0,96.7,8.26
2024-11-30 14:00:00,2240014201,3,83.0,69.0,13.322
2024-11-30 14:00:00,2240014201,4,102.0,98.5,13.32
2024-11-30 14:00:00,2240157100,1,54.0,100.6,0.938
2024-11-30 14:00:00,2240157100,2,51.0,89.8,1.156
2024-11-30 14:00:00,2240157100,3,6.0,90.1,0.762
2024-11-30 14:00:00,2240157300,1,121.0,97.7,0.988
2024-11-30 14:00:00,2240157300,2,103.0,86.95,1.315
2024-11-30 14:00:00,2240157300,3,29.0,90.05,1.059
2024-11-30 14:00:00,2240014201,1,71.0,79.5,8.928
2024-11-30 14:00:00,2240157400,2,52.0,84.1,1.474
2024-11-30 14:00:00,2240157900,1,255.0,89.53,3.2673
2024-11-30 14:00:00,2240157900,2,158.0,92.6,2.024
2024-11-30 14:00:00,2240157900,3,130.0,92.57,3.934
2024-11-30 14:00:00,2240160800,1,244.0,95.93,7.1953
2024-11-30 14:00:00,2240160800,2,271.0,83.83,8.8553
2024-11-30 14:00:00,2240160800,3,123.0,85.7,4.1373
2024-11-30 14:00:00,2240160900,1,169.0,96.8,4.926
2024-11-30 14:00:00,2240160900,2,172.0,89.47,5.6653
2024-11-30 14:00:00,2240160900,3,203.0,78.37,8.1353
2024-11-30 14:00:00,2240157400,3,23.0,90.0,1.356
2024-11-30 14:00:00,2240014101,4,73.0,62.1,10.72
2024-11-30 14:00:00,2240157400,1,67.0,94.8,1.038
2024-11-30 14:00:00,2240014101,2,61.0,57.6,9.728
2024-11-30 14:00:00,2240014101,3,70.0,65.7,9.398
2024-11-30 14:00:00,2240007900,3,39.0,89.2,5.328
2024-11-30 14:00:00,2240007900,4,18.0,93.7,1.488
2024-11-30 14:00:00,2240007900,5,16.0,95.1,1.1
2024-11-30 14:00:00,2240009900,1,61.0,95.3,5.224
2024-11-30 14:00:00,2240009900,2,62.0,88.8,7.026
2024-11-30 14:00:00,2240009900,3,45.0,86.7,5.538
2024-11-30 14:00:00,2240010000,1,122.0,93.55,5.032
2024-11-30 14:00:00,2240010000,2,140.0,87.45,6.677
2024-11-30 14:00:00,2240010000,3,79.0,90.5,4.792
2024-11-30 14:00:00,2240010000,4,24.0,93.95,1.066
2024-11-30 14:00:00,2240009900,4,28.0,77.5,3.168
2024-11-30 14:00:00,2240010000,5,16.0,95.1,1.1
2024-11-30 14:00:00,2240013000,4,6.0,94.2,0.644
2024-11-30 14:00:00,2240013000,3,40.0,91.8,4.256
2024-11-30 14:00:00,2240013000,2,69.0,90.5,7.082
2024-11-30 14:00:00,2240013000,1,73.0,96.8,6.36
2024-11-30 14:00:00,2240014101,1,57.0,65.2,8.918
2024-11-30 14:00:00,2240012900,3,45.0,86.7,5.538
2024-11-30 14:00:00,2240012900,2,62.0,88.8,7.026
2024-11-30 14:00:00,2240012900,1,61.0,95.3,5.224
2024-11-30 14:00:00,2240012900,4,28.0,77.5,3.168
2024-11-30 14:05:00,2240157300,3,34.0,90.35,0.968
2024-11-30 14:05:00,2240014201,1,74.0,82.6,8.682
2024-11-30 14:05:00,2240014201,2,67.0,95.0,6.538
2024-11-30 14:05:00,2240014201,3,71.0,68.4,12.088
2024-11-30 14:05:00,2240014201,4,90.0,100.4,15.082
2024-11-30 14:05:00,2240157100,1,64.0,95.4,0.972
2024-11-30 14:05:00,2240157100,2,51.0,88.6,1.302
2024-11-30 14:05:00,2240157100,3,9.0,90.0,0.804
2024-11-30 14:05:00,2240157300,1,135.0,92.55,1.009
2024-11-30 14:05:00,2240157300,2,104.0,87.05,1.375
2024-11-30 14:05:00,2240157400,1,71.0,89.7,1.046
2024-11-30 14:05:00,2240160900,3,218.0,80.07,9.3
2024-11-30 14:05:00,2240157400,3,25.0,90.7,1.132
2024-11-30 14:05:00,2240157900,1,236.0,87.53,2.832
2024-11-30 14:05:00,2240157900,2,139.0,89.2,1.854
2024-11-30 14:05:00,2240157900,3,115.0,94.5,3.1947
2024-11-30 14:05:00,2240160800,1,264.0,95.77,7.7447
2024-11-30 14:05:00,2240160800,2,266.0,85.1,9.5787
2024-11-30 14:05:00,2240160800,3,126.0,85.87,4.432
2024-11-30 14:05:00,2240160900,1,174.0,98.23,5.078
2024-11-30 14:05:00,2240160900,2,192.0,85.77,6.464
2024-11-30 14:05:00,2240014101,4,64.0,69.4,8.004
2024-11-30 14:05:00,2240157400,2,53.0,85.5,1.448
2024-11-30 14:05:00,2240014101,3,82.0,74.7,9.194
2024-11-30 14:05:00,2240010000,4,38.0,93.5,1.376
2024-11-30 14:05:00,2240014101,1,63.0,75.7,6.446
2024-11-30 14:05:00,2240014101,2,61.0,73.8,7.104
2024-11-30 14:05:00,2240007900,1,37.0,90.4,2.91
2024-11-30 14:05:00,2240007900,2,57.0,88.8,5.388
2024-11-30 14:05:00,2240007900,3,38.0,83.4,5.49
2024-11-30 14:05:00,2240007900,4,29.0,91.0,2.176
2024-11-30 14:05:00,2240007900,5,16.0,95.9,1.01
2024-11-30 14:05:00,2240009900,1,66.0,94.6,5.702
2024-11-30 14:05:00,2240009900,3,51.0,89.5,5.226
2024-11-30 14:05:00,2240009900,4,31.0,86.0,2.478
2024-11-30 14:05:00,2240010000,1,105.0,94.3,4.295
2024-11-30 14:05:00,2240010000,2,125.0,89.9,5.673
2024-11-30 14:05:00,2240009900,2,56.0,88.2,6.172
2024-11-30 14:05:00,2240013000,4,9.0,96.0,0.576
2024-11-30 14:05:00,2240010000,5,16.0,95.9,1.01
2024-11-30 14:05:00,2240012900,1,66.0,94.6,5.702
2024-11-30 14:05:00,2240012900,2,56.0,88.2,6.172
2024-11-30 14:05:00,2240012900,3,51.0,89.5,5.226
2024-11-30 14:05:00,2240012900,4,31.0,86.0,2.478
2024-11-30 14:05:00,2240013000,1,68.0,98.2,5.68
2024-11-30 14:05:00,2240013000,2,68.0,91.0,5.958
2024-11-30 14:05:00,2240013000,3,47.0,87.3,5.504
2024-11-30 14:05:00,2240010000,3,85.0,85.35,5.497
2024-11-30 14:10:00,2240157300,2,123.0,86.4,1.209
2024-11-30 14:10:00,2240157300,1,153.0,92.25,1.051
2024-11-30 14:10:00,2240157100,3,4.0,98.9,0.374
2024-11-30 14:10:00,2240157100,2,67.0,86.1,1.078
2024-11-30 14:10:00,2240014201,1,91.0,73.2,12.778
2024-11-30 14:10:00,2240014201,4,104.0,53.0,38.318
2024-11-30 14:10:00,2240014201,3,85.0,56.1,20.296
2024-11-30 14:10:00,2240014201,2,88.0,86.1,12.766
2024-11-30 14:10:00,2240157300,3,35.0,96.8,0.724
2024-11-30 14:10:00,2240157100,1,75.0,92.5,1.046
2024-11-30 14:10:00,2240157400,1,78.0,92.0,1.056
2024-11-30 14:10:00,2240160900,3,171.0,82.6,6.3407
2024-11-30 14:10:00,2240157400,3,31.0,94.7,1.074
2024-11-30 14:10:00,2240157900,1,250.0,88.0,2.6927
2024-11-30 14:10:00,2240157900,2,148.0,91.73,1.766
2024-11-30 14:10:00,2240157900,3,120.0,92.9,3.3793
2024-11-30 14:10:00,2240160800,1,248.0,92.9,7.5373
2024-11-30 14:10:00,2240160800,2,257.0,82.47,8.748
2024-11-30 14:10:00,2240160800,3,125.0,82.9,4.496
2024-11-30 14:10:00,2240160900,1,159.0,96.93,4.666
2024-11-30 14:10:00,2240160900,2,212.0,87.23,7.01
2024-11-30 14:10:00,2240014101,4,47.0,68.3,5.648
2024-11-30 14:10:00,2240157400,2,56.0,86.7,1.34
2024-11-30 14:10:00,2240014101,3,68.0,79.7,7.408
2024-11-30 14:10:00,2240010000,4,38.0,86.7,1.661
2024-11-30 14:10:00,2240014101,1,56.0,84.6,5.068
2024-11-30 14:10:00,2240007900,2,62.0,84.8,5.704
2024-11-30 14:10:00,2240007900,3,36.0,82.0,5.05
2024-11-30 14:10:00,2240007900,4,26.0,84.4,2.724
2024-11-30 14:10:00,2240007900,5,20.0,89.9,1.71
2024-11-30 14:10:00,2240009900,1,55.0,100.2,4.7
2024-11-30 14:10:00,2240009900,2,50.0,89.4,5.446
2024-11-30 14:10:00,2240009900,3,51.0,88.5,5.212
2024-11-30 14:10:00,2240009900,4,20.0,91.0,1.72
2024-11-30 14:10:00,2240010000,1,134.0,91.2,5.23
2024-11-30 14:10:00,2240010000,2,130.0,86.25,6.411
2024-11-30 14:10:00,2240007900,1,46.0,90.2,3.044
2024-11-30 14:10:00,2240014101,2,64.0,78.2,7.15
2024-11-30 14:10:00,2240010000,5,20.0,89.9,1.71
2024-11-30 14:10:00,2240012900,1,55.0,100.2,4.7
2024-11-30 14:10:00,2240012900,2,50.0,89.4,5.446
2024-11-30 14:10:00,2240012900,3,51.0,88.5,5.212
2024-11-30 14:10:00,2240012900,4,20.0,91.0,1.72
2024-11-30 14:10:00,2240013000,1,88.0,92.2,7.416
2024-11-30 14:10:00,2240013000,2,68.0,87.7,7.118
2024-11-30 14:10:00,2240013000,3,52.0,86.1,6.638
2024-11-30 14:10:00,2240013000,4,12.0,89.0,0.598
2024-11-30 14:10:00,2240010000,3,88.0,84.05,5.844
2024-11-30 14:15:00,2240157300,1,151.0,91.8,1.015
2024-11-30 14:15:00,2240157100,3,13.0,83.6,0.92
2024-11-30 14:15:00,2240157100,2,65.0,87.8,1.102
2024-11-30 14:15:00,2240014201,1,89.0,71.2,11.844
2024-11-30 14:15:00,2240014201,4,106.0,56.6,33.0
2024-11-30 14:15:00,2240014201,3,97.0,53.5,20.476
2024-11-30 14:15:00,2240014201,2,102.0,83.1,13.614
2024-11-30 14:15:00,2240157300,2,127.0,87.2,1.198
2024-11-30 14:15:00,2240157100,1,74.0,95.2,0.948
2024-11-30 14:15:00,2240157300,3,45.0,83.4,1.148
2024-11-30 14:15:00,2240160900,3,187.0,85.3,6.7793
2024-11-30 14:15:00,2240157400,2,62.0,86.6,1.294
2024-11-30 14:15:00,2240157400,3,32.0,83.2,1.376
2024-11-30 14:15:00,2240157900,1,286.0,84.07,3.218
2024-11-30 14:15:00,2240157900,2,162.0,88.47,2.082
2024-11-30 14:15:00,2240160800,1,259.0,92.93,7.8953
2024-11-30 14:15:00,2240160800,2,251.0,84.2,8.4553
2024-11-30 14:15:00,2240160800,3,132.0,84.27,5.0347
2024-11-30 14:15:00,2240160900,1,144.0,98.23,4.2067
2024-11-30 14:15:00,2240160900,2,186.0,89.73,5.8387
2024-11-30 14:15:00,2240014101,4,42.0,76.5,4.84
2024-11-30 14:15:00,2240157400,1,77.0,88.4,1.082
2024-11-30 14:15:00,2240157900,3,116.0,93.77,3.758
2024-11-30 14:15:00,2240014101,3,82.0,77.3,9.362
2024-11-30 14:15:00,2240014101,1,58.0,84.7,5.47
2024-11-30 14:15:00,2240014101,2,66.0,81.1,6.648
2024-11-30 14:15:00,2240007900,1,61.0,88.9,4.866
2024-11-30 14:15:00,2240007900,2,61.0,87.5,5.704
2024-11-30 14:15:00,2240007900,3,47.0,85.1,6.324
2024-11-30 14:15:00,2240007900,4,33.0,81.7,3.004
2024-11-30 14:15:00,2240007900,5,26.0,99.7,1.986
2024-11-30 14:15:00,2240009900,2,63.0,88.9,6.35
2024-11-30 14:15:00,2240009900,3,50.0,85.4,6.238
2024-11-30 14:15:00,2240009900,4,30.0,89.6,2.566
2024-11-30 14:15:00,2240010000,1,150.0,90.35,6.153
2024-11-30 14:15:00,2240010000,2,135.0,88.4,6.587
2024-11-30 14:15:00,2240009900,1,56.0,100.3,5.336
2024-11-30 14:15:00,2240010000,4,44.0,91.85,2.045
2024-11-30 14:15:00,2240010000,3,102.0,86.0,6.581
2024-11-30 14:15:00,2240013000,3,55.0,86.9,6.838
2024-11-30 14:15:00,2240013000,2,74.0,89.3,7.47
2024-11-30 14:15:00,2240013000,1,89.0,91.8,7.44
2024-11-30 14:15:00,2240012900,4,30.0,89.6,2.566
2024-11-30 14:15:00,2240013000,4,11.0,102.0,1.086
2024-11-30 14:15:00,2240012900,2,63.0,88.9,6.35
2024-11-30 14:15:00,2240012900,1,56.0,100.3,5.336
2024-11-30 14:15:00,2240010000,5,26.0,99.7,1.986
2024-11-30 14:15:00,2240012900,3,50.0,85.4,6.238
2024-11-30 14:20:00,2240157300,3,42.0,86.85,1.165
2024-11-30 14:20:00,2240014201,1,86.0,72.8,11.988
2024-11-30 14:20:00,2240014201,2,91.0,86.1,13.258
2024-11-30 14:20:00,2240014201,3,87.0,50.2,21.442
2024-11-30 14:20:00,2240014201,4,96.0,43.3,40.382
2024-11-30 14:20:00,2240157100,1,78.0,90.9,1.064
2024-11-30 14:20:00,2240157100,2,57.0,82.5,1.166
2024-11-30 14:20:00,2240157100,3,9.0,85.6,0.914
2024-11-30 14:20:00,2240157300,1,161.0,90.05,1.115
2024-11-30 14:20:00,2240157300,2,113.0,81.75,1.353
2024-11-30 14:20:00,2240157400,1,83.0,89.2,1.166
2024-11-30 14:20:00,2240014101,4,46.0,62.5,6.17
2024-11-30 14:20:00,2240157400,3,33.0,88.1,1.416
2024-11-30 14:20:00,2240157900,1,271.0,89.27,3.2433
2024-11-30 14:20:00,2240157900,2,143.0,91.93,1.6573
2024-11-30 14:20:00,2240157900,3,110.0,88.87,3.496
2024-11-30 14:20:00,2240160800,1,252.0,96.83,7.3373
2024-11-30 14:20:00,2240160800,2,262.0,85.67,8.564
2024-11-30 14:20:00,2240160800,3,128.0,86.13,4.33
2024-11-30 14:20:00,2240160900,1,184.0,94.9,5.7073
2024-11-30 14:20:00,2240160900,2,207.0,83.33,7.2087
2024-11-30 14:20:00,2240160900,3,198.0,71.93,10.9353
2024-11-30 14:20:00,2240157400,2,56.0,81.0,1.54
2024-11-30 14:20:00,2240014101,3,76.0,76.8,8.24
2024-11-30 14:20:00,2240010000,4,39.0,93.85,1.762
2024-11-30 14:20:00,2240014101,1,61.0,82.5,5.728
2024-11-30 14:20:00,2240007900,1,40.0,93.7,2.588
2024-11-30 14:20:00,2240007900,2,69.0,86.6,6.438
2024-11-30 14:20:00,2240007900,3,45.0,84.4,5.516
2024-11-30 14:20:00,2240007900,4,33.0,86.2,3.168
