NODE_ID,LINK_ID,lane,DAY,TIME,TRF_QNTY,AVG_SPD,OCPN_RATE,TimeInt_0,TimeInt_1,TimeInt_2,TimeInt_3,TimeInt_4,pred
SH001N0001,ACSR000002,2,1,14:00:00,5,90.98,0.0,False,False,True,False,False,0
SH001N0001,ACSR000002,2,1,14:00:00,2,44.17,0.0,False,False,True,False,False,0
SH001N0001,ACSR000002,3,1,14:00:00,2,83.95,0.0,False,False,True,False,False,0
SH001N0001,ACSR000002,3,1,14:00:00,8,84.26,221.95,False,False,True,False,False,0
SH001N0001,ACSR000002,4,1,14:00:00,2,61.13,0.0,False,False,True,False,False,0
SH001N0001,ACSR000002,4,1,14:00:00,1,156.46,0.0,False,False,True,False,False,0
SH001N0001,ACSR000003,2,1,14:00:00,5,81.52,0.0,False,False,True,False,False,0
SH001N0001,ACSR000003,3,1,14:00:00,3,88.41,0.0,False,False,True,False,False,0
SH001N0001,ACSR000003,3,1,14:00:00,3,128.17,0.0,False,False,True,False,False,0
SH001N0001,ACSR000003,3,1,14:00:00,3,102.99,0.0,False,False,True,False,False,0
SH001N0001,ACSR000003,3,1,14:00:00,1,50.18,0.0,False,False,True,False,False,0
SH001N0002,ACSR000001,2,1,14:00:00,1,66.7,0.0,False,False,True,False,False,0
SH001N0002,ACSR000001,3,1,14:00:00,3,60.2,0.0,False,False,True,False,False,0
SH001N0002,ACSR000002,1,1,14:00:00,1,16.12,0.0,False,False,True,False,False,0
SH001N0002,ACSR000002,2,1,14:00:00,1,10.5,0.0,False,False,True,False,False,0
SH001N0002,ACSR000003,1,1,14:00:00,1,56.58,0.0,False,False,True,False,False,0
SH001N0002,ACSR000003,2,1,14:00:00,1,126.6,0.0,False,False,True,False,False,0
SH001N0002,ACSR000003,2,1,14:00:00,3,126.23,0.0,False,False,True,False,False,0
SH001N0002,ACSR000003,3,1,14:00:00,2,78.02,0.0,False,False,True,False,False,0
SH001N0002,ACSR000003,3,1,14:00:00,3,77.86,0.0,False,False,True,False,False,0
SH001N0002,ACSR000004,1,1,14:00:00,3,96.43,0.0,False,False,True,False,False,0
SH001N0002,ACSR000004,1,1,14:00:00,1,93.08,0.0,False,False,True,False,False,0
SH001N0003,ACSR000002,1,1,14:00:00,1,48.24,0.0,False,False,True,False,False,0
SH001N0003,ACSR000002,2,1,14:00:00,1,104.64,0.0,False,False,True,False,False,0
SH001N0003,ACSR000002,2,1,14:00:00,1,83.62,0.0,False,False,True,False,False,0
SH001N0003,ACSR000002,3,1,14:00:00,5,67.98,0.0,False,False,True,False,False,0
SH001N0003,ACSR000002,3,1,14:00:00,1,115.18,0.0,False,False,True,False,False,0
SH001N0003,ACSR000002,1,1,14:00:00,1,33.84,0.0,False,False,True,False,False,0
SH001N0003,ACSR000003,1,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0003,ACSR000004,1,1,14:00:00,2,20.93,0.0,False,False,True,False,False,0
SH001N0003,ACSR000004,2,1,14:00:00,3,49.26,0.0,False,False,True,False,False,0
SH001N0003,ACSR000004,3,1,14:00:00,1,33.18,0.0,False,False,True,False,False,0
SH001N0003,ACSR000004,3,1,14:00:00,5,60.98,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,3,1,14:00:00,4,40.93,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,3,1,14:00:00,14,56.64,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,3,1,14:00:00,3,34.31,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,4,1,14:00:00,17,48.35,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,4,1,14:00:00,2,56.11,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,5,1,14:00:00,21,50.73,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,5,1,14:00:00,2,44.22,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,6,1,14:00:00,1,60.54,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,6,1,14:00:00,16,48.19,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,6,1,14:00:00,2,38.81,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,6,1,14:00:00,2,59.91,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,7,1,14:00:00,15,56.22,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,7,1,14:00:00,2,62.28,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,8,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,8,1,14:00:00,12,57.05,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,9,1,14:00:00,12,12.24,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,9,1,14:00:00,2,15.16,0.0,False,False,True,False,False,0
SH001N0004,ACSR000001,9,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0004,ACSR000002,4,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,3,1,14:00:00,1,74.2,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,3,1,14:00:00,6,75.62,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,3,1,14:00:00,1,67.42,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,3,1,14:00:00,4,65.25,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,4,1,14:00:00,3,63.03,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,4,1,14:00:00,7,50.61,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,4,1,14:00:00,4,66.24,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,4,1,14:00:00,5,60.86,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,5,1,14:00:00,2,131.32,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,5,1,14:00:00,8,75.98,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,5,1,14:00:00,2,64.8,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,5,1,14:00:00,3,51.17,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,6,1,14:00:00,3,56.06,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,6,1,14:00:00,11,55.69,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,6,1,14:00:00,1,32.18,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,6,1,14:00:00,1,80.96,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,7,1,14:00:00,1,63.86,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,7,1,14:00:00,12,64.32,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,7,1,14:00:00,2,96.52,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,8,1,14:00:00,1,51.78,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,8,1,14:00:00,4,64.75,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,8,1,14:00:00,1,66.16,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,8,1,14:00:00,2,53.74,0.0,False,False,True,False,False,0
SH001N0004,ACSR000003,9,1,14:00:00,4,48.09,0.0,False,False,True,False,False,0
SH001N0004,ACSR000004,3,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0004,ACSR000004,5,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0005,ACSR000001,1,1,14:00:00,1,67.0,0.0,False,False,True,False,False,0
SH001N0005,ACSR000001,1,1,14:00:00,6,84.44,4.03,False,False,True,False,False,0
SH001N0005,ACSR000001,2,1,14:00:00,2,86.8,0.0,False,False,True,False,False,0
SH001N0005,ACSR000001,3,1,14:00:00,1,57.42,0.0,False,False,True,False,False,0
SH001N0005,ACSR000001,3,1,14:00:00,4,79.74,0.0,False,False,True,False,False,0
SH001N0005,ACSR000003,2,1,14:00:00,1,33.04,0.0,False,False,True,False,False,0
SH001N0005,ACSR000004,2,1,14:00:00,1,102.26,0.0,False,False,True,False,False,0
SH001N0005,ACSR000004,2,1,14:00:00,6,97.88,5.19,False,False,True,False,False,0
SH001N0005,ACSR000004,2,1,14:00:00,2,106.61,0.0,False,False,True,False,False,0
SH001N0005,ACSR000004,2,1,14:00:00,1,66.44,0.0,False,False,True,False,False,0
SH001N0005,ACSR000004,3,1,14:00:00,2,76.3,0.0,False,False,True,False,False,0
SH001N0005,ACSR000004,3,1,14:00:00,4,57.62,0.0,False,False,True,False,False,0
SH001N0005,ACSR000004,3,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,1,1,14:00:00,1,45.54,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,2,1,14:00:00,2,70.32,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,2,1,14:00:00,6,73.56,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,2,1,14:00:00,2,159.11,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,2,1,14:00:00,1,47.12,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,3,1,14:00:00,2,89.38,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,3,1,14:00:00,12,95.18,32.71,False,False,True,False,False,0
SH001N0006,ACSR000001,3,1,14:00:00,3,97.78,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,3,1,14:00:00,1,134.5,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,4,1,14:00:00,1,89.78,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,4,1,14:00:00,2,89.24,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,5,1,14:00:00,4,87.46,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,5,1,14:00:00,2,92.54,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,6,1,14:00:00,4,79.59,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,6,1,14:00:00,1,72.18,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,7,1,14:00:00,1,112.9,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,7,1,14:00:00,1,86.16,0.0,False,False,True,False,False,0
SH001N0006,ACSR000001,7,1,14:00:00,3,74.28,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,1,1,14:00:00,16,55.63,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,1,1,14:00:00,1,66.26,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,1,1,14:00:00,1,69.9,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,2,1,14:00:00,1,15.66,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,2,1,14:00:00,24,58.28,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,2,1,14:00:00,1,71.48,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,3,1,14:00:00,1,34.76,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,3,1,14:00:00,16,45.78,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,3,1,14:00:00,4,38.83,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,4,1,14:00:00,2,46.13,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,4,1,14:00:00,12,47.49,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,4,1,14:00:00,1,43.96,0.0,False,False,True,False,False,0
SH001N0006,ACSR000003,5,1,14:00:00,1,88.56,0.0,False,False,True,False,False,0
SH001N0006,ACSR000004,3,1,14:00:00,1,16.1,0.0,False,False,True,False,False,0
SH001N0007,ACSR000001,1,1,14:00:00,1,178.82,0.0,False,False,True,False,False,0
SH001N0007,ACSR000001,2,1,14:00:00,3,87.19,0.0,False,False,True,False,False,0
SH001N0007,ACSR000001,3,1,14:00:00,3,90.59,0.0,False,False,True,False,False,0
SH001N0007,ACSR000001,2,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0007,ACSR000002,2,1,14:00:00,1,98.82,0.0,False,False,True,False,False,0
SH001N0007,ACSR000002,2,1,14:00:00,1,37.1,0.0,False,False,True,False,False,0
SH001N0007,ACSR000002,2,1,14:00:00,3,96.79,0.0,False,False,True,False,False,0
SH001N0007,ACSR000002,3,1,14:00:00,1,98.56,0.0,False,False,True,False,False,0
SH001N0008,ACSR000001,1,1,14:00:00,3,52.37,0.0,False,False,True,False,False,0
SH001N0008,ACSR000001,1,1,14:00:00,1,28.8,0.0,False,False,True,False,False,0
SH001N0008,ACSR000001,2,1,14:00:00,1,30.38,0.0,False,False,True,False,False,0
SH001N0008,ACSR000001,2,1,14:00:00,4,47.41,0.0,False,False,True,False,False,0
SH001N0008,ACSR000001,3,1,14:00:00,3,29.72,0.0,False,False,True,False,False,0
SH001N0008,ACSR000001,4,1,14:00:00,2,37.67,0.0,False,False,True,False,False,0
SH001N0008,ACSR000002,1,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0008,ACSR000002,2,1,14:00:00,3,37.99,0.0,False,False,True,False,False,0
SH001N0008,ACSR000002,3,1,14:00:00,2,28.44,0.0,False,False,True,False,False,0
SH001N0008,ACSR000002,4,1,14:00:00,1,9.56,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,1,1,14:00:00,4,56.82,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,1,1,14:00:00,1,47.56,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,2,1,14:00:00,1,86.8,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,2,1,14:00:00,3,30.23,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,2,1,14:00:00,1,28.94,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,3,1,14:00:00,2,27.24,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,3,1,14:00:00,1,37.9,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,4,1,14:00:00,2,19.42,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,5,1,14:00:00,2,51.05,0.0,False,False,True,False,False,0
SH001N0008,ACSR000003,5,1,14:00:00,1,73.92,0.0,False,False,True,False,False,0
SH001N0009,ACSR000002,1,1,14:00:00,1,39.46,0.0,False,False,True,False,False,0
SH001N0009,ACSR000002,1,1,14:00:00,1,60.52,0.0,False,False,True,False,False,0
SH001N0009,ACSR000002,3,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0009,ACSR000002,3,1,14:00:00,8,71.26,14.44,False,False,True,False,False,0
SH001N0009,ACSR000002,3,1,14:00:00,1,91.9,0.0,False,False,True,False,False,0
SH001N0009,ACSR000002,4,1,14:00:00,1,41.94,0.0,False,False,True,False,False,0
SH001N0009,ACSR000002,4,1,14:00:00,1,43.9,0.0,False,False,True,False,False,0
SH001N0009,ACSR000002,4,1,14:00:00,1,49.82,0.0,False,False,True,False,False,0
SH001N0009,ACSR000002,1,1,14:00:00,2,9.51,0.0,False,False,True,False,False,0
SH001N0009,ACSR000003,2,1,14:00:00,1,75.36,0.0,False,False,True,False,False,0
SH001N0009,ACSR000003,2,1,14:00:00,1,79.42,0.0,False,False,True,False,False,0
SH001N0009,ACSR000003,3,1,14:00:00,1,27.74,0.0,False,False,True,False,False,0
SH001N0009,ACSR000003,4,1,14:00:00,1,30.78,0.0,False,False,True,False,False,0
SH001N0009,ACSR000004,1,1,14:00:00,2,16.47,0.0,False,False,True,False,False,0
SH001N0009,ACSR000004,1,1,14:00:00,6,43.04,6.39,False,False,True,False,False,0
SH001N0009,ACSR000004,3,1,14:00:00,1,46.32,0.0,False,False,True,False,False,0
SH001N0009,ACSR000004,3,1,14:00:00,3,43.53,0.0,False,False,True,False,False,0
SH001N0009,ACSR000004,3,1,14:00:00,1,32.76,0.0,False,False,True,False,False,0
SH001N0010,ACSR000001,3,1,14:00:00,2,54.48,0.0,False,False,True,False,False,0
SH001N0010,ACSR000001,3,1,14:00:00,5,22.52,0.0,False,False,True,False,False,0
SH001N0010,ACSR000001,3,1,14:00:00,1,16.4,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,1,1,14:00:00,2,32.96,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,1,1,14:00:00,1,50.94,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,2,1,14:00:00,2,15.19,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,2,1,14:00:00,1,35.82,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,3,1,14:00:00,5,65.12,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,3,1,14:00:00,1,78.94,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,3,1,14:00:00,2,70.85,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,4,1,14:00:00,1,20.48,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,4,1,14:00:00,3,33.75,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,4,1,14:00:00,2,-1.0,0.0,False,False,True,False,False,0
SH001N0010,ACSR000002,1,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0010,ACSR000003,4,1,14:00:00,1,21.14,0.0,False,False,True,False,False,0
SH001N0010,ACSR000003,4,1,14:00:00,1,80.66,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,1,1,14:00:00,1,58.94,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,1,1,14:00:00,2,50.16,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,1,1,14:00:00,1,55.44,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,2,1,14:00:00,4,64.96,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,2,1,14:00:00,1,53.62,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,3,1,14:00:00,6,60.59,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,3,1,14:00:00,1,60.84,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,4,1,14:00:00,1,41.04,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,4,1,14:00:00,1,25.5,0.0,False,False,True,False,False,0
SH001N0010,ACSR000004,4,1,14:00:00,1,45.02,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,1,1,14:00:00,1,34.44,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,2,1,14:00:00,9,90.33,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,2,1,14:00:00,2,77.06,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,3,1,14:00:00,3,65.81,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,3,1,14:00:00,5,72.39,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,3,1,14:00:00,2,77.33,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,3,1,14:00:00,4,57.32,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,4,1,14:00:00,1,48.2,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,4,1,14:00:00,2,36.43,0.0,False,False,True,False,False,0
SH001N0011,ACSR000002,1,1,14:00:00,1,51.0,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,2,1,14:00:00,2,116.53,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,2,1,14:00:00,8,78.23,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,2,1,14:00:00,1,115.58,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,2,1,14:00:00,1,116.46,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,2,1,14:00:00,1,95.1,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,3,1,14:00:00,1,82.0,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,3,1,14:00:00,10,76.21,29.58,False,False,True,False,False,0
SH001N0011,ACSR000004,3,1,14:00:00,2,71.62,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,3,1,14:00:00,1,67.7,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,3,1,14:00:00,2,68.31,0.0,False,False,True,False,False,0
SH001N0011,ACSR000004,4,1,14:00:00,1,25.84,0.0,False,False,True,False,False,0
SH001N0012,ACSR000001,3,1,14:00:00,2,55.06,0.0,False,False,True,False,False,0
SH001N0012,ACSR000002,2,1,14:00:00,10,67.05,13.72,False,False,True,False,False,0
SH001N0012,ACSR000002,2,1,14:00:00,1,61.2,0.0,False,False,True,False,False,0
SH001N0012,ACSR000002,4,1,14:00:00,1,96.66,0.0,False,False,True,False,False,0
SH001N0012,ACSR000002,4,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0012,ACSR000003,2,1,14:00:00,2,4.36,0.0,False,False,True,False,False,0
SH001N0012,ACSR000003,2,1,14:00:00,1,14.5,0.0,False,False,True,False,False,0
SH001N0012,ACSR000004,2,1,14:00:00,1,87.02,0.0,False,False,True,False,False,0
SH001N0012,ACSR000004,2,1,14:00:00,2,51.41,0.0,False,False,True,False,False,0
SH001N0012,ACSR000004,2,1,14:00:00,7,51.92,0.0,False,False,True,False,False,0
SH001N0012,ACSR000004,2,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0012,ACSR000004,3,1,14:00:00,10,51.41,12.54,False,False,True,False,False,0
SH001N0012,ACSR000004,3,1,14:00:00,2,22.14,0.0,False,False,True,False,False,0
SH001N0012,ACSR000004,4,1,14:00:00,3,62.92,0.0,False,False,True,False,False,0
SH001N0012,ACSR000004,4,1,14:00:00,1,14.24,0.0,False,False,True,False,False,0
SH001N0013,ACSR000002,1,1,14:00:00,1,37.78,0.0,False,False,True,False,False,0
SH001N0013,ACSR000002,2,1,14:00:00,4,83.24,0.0,False,False,True,False,False,0
SH001N0013,ACSR000002,2,1,14:00:00,1,125.54,0.0,False,False,True,False,False,0
SH001N0013,ACSR000002,3,1,14:00:00,2,74.33,0.0,False,False,True,False,False,0
SH001N0013,ACSR000002,3,1,14:00:00,1,95.68,0.0,False,False,True,False,False,0
SH001N0013,ACSR000002,3,1,14:00:00,1,104.8,0.0,False,False,True,False,False,0
SH001N0013,ACSR000003,2,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0013,ACSR000004,2,1,14:00:00,2,77.03,0.0,False,False,True,False,False,0
SH001N0013,ACSR000004,3,1,14:00:00,1,14.36,0.0,False,False,True,False,False,0
SH001N0013,ACSR000004,3,1,14:00:00,2,123.95,0.0,False,False,True,False,False,0
SH001N0013,ACSR000004,4,1,14:00:00,2,34.58,0.0,False,False,True,False,False,0
SH001N0014,ACSR000001,2,1,14:00:00,1,114.94,0.0,False,False,True,False,False,0
SH001N0014,ACSR000002,2,1,14:00:00,2,61.65,0.0,False,False,True,False,False,0
SH001N0014,ACSR000002,3,1,14:00:00,5,71.72,0.0,False,False,True,False,False,0
SH001N0014,ACSR000002,3,1,14:00:00,1,46.98,0.0,False,False,True,False,False,0
SH001N0014,ACSR000002,4,1,14:00:00,5,57.83,0.0,False,False,True,False,False,0
SH001N0014,ACSR000002,4,1,14:00:00,2,62.59,0.0,False,False,True,False,False,0
SH001N0014,ACSR000003,3,1,14:00:00,1,51.76,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,2,1,14:00:00,1,104.5,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,2,1,14:00:00,10,80.22,40.71,False,False,True,False,False,0
SH001N0014,ACSR000004,2,1,14:00:00,1,98.08,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,3,1,14:00:00,2,68.62,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,3,1,14:00:00,8,82.31,8.76,False,False,True,False,False,0
SH001N0014,ACSR000004,3,1,14:00:00,3,93.55,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,3,1,14:00:00,1,67.72,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,3,1,14:00:00,2,76.72,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,4,1,14:00:00,1,55.12,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,4,1,14:00:00,1,71.28,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,4,1,14:00:00,1,17.42,0.0,False,False,True,False,False,0
SH001N0014,ACSR000004,4,1,14:00:00,7,51.74,12.07,False,False,True,False,False,0
SH001N0015,ACSR000002,1,1,14:00:00,2,58.54,0.0,False,False,True,False,False,0
SH001N0015,ACSR000002,1,1,14:00:00,5,64.27,0.0,False,False,True,False,False,0
SH001N0015,ACSR000002,1,1,14:00:00,1,66.08,0.0,False,False,True,False,False,0
SH001N0015,ACSR000002,1,1,14:00:00,1,32.34,0.0,False,False,True,False,False,0
SH001N0015,ACSR000002,2,1,14:00:00,1,40.18,0.0,False,False,True,False,False,0
SH001N0015,ACSR000002,2,1,14:00:00,10,69.53,36.92,False,False,True,False,False,0
SH001N0015,ACSR000002,3,1,14:00:00,1,65.38,0.0,False,False,True,False,False,0
SH001N0015,ACSR000002,4,1,14:00:00,1,81.66,0.0,False,False,True,False,False,0
SH001N0015,ACSR000003,1,1,14:00:00,1,16.74,0.0,False,False,True,False,False,0
SH001N0015,ACSR000003,2,1,14:00:00,1,29.26,0.0,False,False,True,False,False,0
SH001N0015,ACSR000003,2,1,14:00:00,2,27.91,0.0,False,False,True,False,False,0
SH001N0015,ACSR000003,4,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0015,ACSR000003,4,1,14:00:00,6,14.96,0.0,False,False,True,False,False,0
SH001N0015,ACSR000004,1,1,14:00:00,3,52.65,0.0,False,False,True,False,False,0
SH001N0015,ACSR000004,1,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0015,ACSR000004,2,1,14:00:00,1,70.26,0.0,False,False,True,False,False,0
SH001N0015,ACSR000004,2,1,14:00:00,2,39.69,0.0,False,False,True,False,False,0
SH001N0015,ACSR000004,2,1,14:00:00,1,35.62,0.0,False,False,True,False,False,0
SH001N0015,ACSR000004,3,1,14:00:00,2,17.05,0.0,False,False,True,False,False,0
SH001N0015,ACSR000004,3,1,14:00:00,1,56.1,0.0,False,False,True,False,False,0
SH001N0016,ACSR000002,2,1,14:00:00,4,70.54,0.0,False,False,True,False,False,0
SH001N0016,ACSR000002,2,1,14:00:00,1,60.82,0.0,False,False,True,False,False,0
SH001N0016,ACSR000002,3,1,14:00:00,4,57.77,0.0,False,False,True,False,False,0
SH001N0016,ACSR000002,3,1,14:00:00,1,75.14,0.0,False,False,True,False,False,0
SH001N0016,ACSR000003,3,1,14:00:00,1,-1.0,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,1,1,14:00:00,1,52.92,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,1,1,14:00:00,3,99.45,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,1,1,14:00:00,1,97.78,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,2,1,14:00:00,2,67.07,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,2,1,14:00:00,15,57.9,43.07,False,False,True,False,False,0
SH001N0016,ACSR000004,2,1,14:00:00,4,77.69,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,2,1,14:00:00,2,35.38,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,3,1,14:00:00,4,56.41,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,3,1,14:00:00,17,65.09,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,3,1,14:00:00,3,62.98,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,3,1,14:00:00,1,76.92,0.0,False,False,True,False,False,0
SH001N0016,ACSR000004,4,1,14:00:00,1,41.18,0.0,False,False,True,False,False,0
SH001N0017,ACSR000001,1,1,14:00:00,1,20.96,0.0,False,False,True,False,False,0
SH001N0017,ACSR000001,2,1,14:00:00,3,33.79,0.0,False,False,True,False,False,0
SH001N0017,ACSR000001,3,1,14:00:00,1,7.98,0.0,False,False,True,False,False,0
